Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
Switzerland,CHE,"Mar 1, 2020",0.65467
Switzerland,CHE,"Mar 2, 2020",0.616
Switzerland,CHE,"Mar 3, 2020",0.693
Switzerland,CHE,"Mar 4, 2020",0.73167
Switzerland,CHE,"Mar 5, 2020",1.271
Switzerland,CHE,"Mar 6, 2020",2.19533
Switzerland,CHE,"Mar 7, 2020",6.62467
Switzerland,CHE,"Mar 8, 2020",7.97267
Switzerland,CHE,"Mar 9, 2020",9.43633
Switzerland,CHE,"Mar 10, 2020",6.355
Switzerland,CHE,"Mar 11, 2020",8.70433
Switzerland,CHE,"Mar 12, 2020",11.93967
Switzerland,CHE,"Mar 13, 2020",18.48733
Switzerland,CHE,"Mar 14, 2020",24.30333
Switzerland,CHE,"Mar 15, 2020",27.61567
Switzerland,CHE,"Mar 16, 2020",51.84167
Switzerland,CHE,"Mar 17, 2020",41.558
Switzerland,CHE,"Mar 18, 2020",49.723
Switzerland,CHE,"Mar 19, 2020",31.197
Switzerland,CHE,"Mar 20, 2020",65.01333
Switzerland,CHE,"Mar 21, 2020",84.348
Switzerland,CHE,"Mar 22, 2020",118.12567
Switzerland,CHE,"Mar 23, 2020",118.74167
Switzerland,CHE,"Mar 24, 2020",122.285
Switzerland,CHE,"Mar 25, 2020",104.45267
Switzerland,CHE,"Mar 26, 2020",105.64667
Switzerland,CHE,"Mar 27, 2020",103.952
Switzerland,CHE,"Mar 28, 2020",127.67733
Switzerland,CHE,"Mar 29, 2020",132.41467
Switzerland,CHE,"Mar 30, 2020",137.11367
Switzerland,CHE,"Mar 31, 2020",127.40767
Switzerland,CHE,"Apr 1, 2020",113.85033
Switzerland,CHE,"Apr 2, 2020",107.688
Switzerland,CHE,"Apr 3, 2020",107.149
Switzerland,CHE,"Apr 4, 2020",120.12867
Switzerland,CHE,"Apr 5, 2020",120.59067
Switzerland,CHE,"Apr 6, 2020",108.92067
Switzerland,CHE,"Apr 7, 2020",90.395
Switzerland,CHE,"Apr 8, 2020",75.60533
Switzerland,CHE,"Apr 9, 2020",65.01367
Switzerland,CHE,"Apr 10, 2020",73.98767
Switzerland,CHE,"Apr 11, 2020",79.49533
Switzerland,CHE,"Apr 12, 2020",81.267
Switzerland,CHE,"Apr 13, 2020",66.43867
Switzerland,CHE,"Apr 14, 2020",48.95267
Switzerland,CHE,"Apr 15, 2020",35.93433
Switzerland,CHE,"Apr 16, 2020",42.98267
Switzerland,CHE,"Apr 17, 2020",44.36933
Switzerland,CHE,"Apr 18, 2020",47.913
Switzerland,CHE,"Apr 19, 2020",37.976
Switzerland,CHE,"Apr 20, 2020",38.78467
Switzerland,CHE,"Apr 21, 2020",31.929
Switzerland,CHE,"Apr 22, 2020",25.38167
Switzerland,CHE,"Apr 23, 2020",20.33633
Switzerland,CHE,"Apr 24, 2020",22.647
Switzerland,CHE,"Apr 25, 2020",23.64833
Switzerland,CHE,"Apr 26, 2020",24.072
Switzerland,CHE,"Apr 27, 2020",21.72267
Switzerland,CHE,"Apr 28, 2020",18.71833
Switzerland,CHE,"Apr 29, 2020",14.25067
Switzerland,CHE,"Apr 30, 2020",13.32633
Switzerland,CHE,"May 1, 2020",16.25367
Switzerland,CHE,"May 2, 2020",16.98533
Syria,SYR,"Mar 23, 2020",0.057
Syria,SYR,"Mar 24, 2020",0.0285
Syria,SYR,"Mar 25, 2020",0.019
Syria,SYR,"Mar 27, 2020",0.07633
Syria,SYR,"Mar 28, 2020",0.07633
Syria,SYR,"Mar 29, 2020",0.07633
Syria,SYR,"Mar 30, 2020",0.07633
Syria,SYR,"Mar 31, 2020",0.09533
Syria,SYR,"Apr 1, 2020",0.09533
Syria,SYR,"Apr 2, 2020",0.019
Syria,SYR,"Apr 3, 2020",0.11433
Syria,SYR,"Apr 4, 2020",0.11433
Syria,SYR,"Apr 5, 2020",0.11433
Syria,SYR,"Apr 6, 2020",0.057
Syria,SYR,"Apr 7, 2020",0.057
Syria,SYR,"Apr 8, 2020",0.057
Syria,SYR,"Apr 12, 2020",0.11433
Syria,SYR,"Apr 13, 2020",0.11433
Syria,SYR,"Apr 14, 2020",0.11433
Syria,SYR,"Apr 15, 2020",0.07633
Syria,SYR,"Apr 16, 2020",0.15267
Syria,SYR,"Apr 17, 2020",0.15267
Syria,SYR,"Apr 18, 2020",0.17167
Syria,SYR,"Apr 19, 2020",0.09533
Syria,SYR,"Apr 20, 2020",0.11433
Syria,SYR,"Apr 21, 2020",0.019
Syria,SYR,"Apr 22, 2020",0.076
Syria,SYR,"Apr 23, 2020",0.057
Syria,SYR,"Apr 24, 2020",0.057
Syria,SYR,"Apr 27, 2020",0.019
Syria,SYR,"Apr 28, 2020",0.019
Syria,SYR,"Apr 29, 2020",0.019
Syria,SYR,"May 2, 2020",0.019
Taiwan,TWN,"Jan 21, 2020",0.014
Taiwan,TWN,"Jan 22, 2020",0.014
Taiwan,TWN,"Jan 23, 2020",0.014
Taiwan,TWN,"Jan 25, 2020",0.028
Taiwan,TWN,"Jan 26, 2020",0.028
Taiwan,TWN,"Jan 27, 2020",0.056
Taiwan,TWN,"Jan 28, 2020",0.056
Taiwan,TWN,"Jan 29, 2020",0.07
Taiwan,TWN,"Jan 30, 2020",0.042
Taiwan,TWN,"Jan 31, 2020",0.028
Taiwan,TWN,"Feb 1, 2020",0.028
Taiwan,TWN,"Feb 2, 2020",0.028
Taiwan,TWN,"Feb 3, 2020",0.014
Taiwan,TWN,"Feb 5, 2020",0.014
Taiwan,TWN,"Feb 6, 2020",0.014
Taiwan,TWN,"Feb 7, 2020",0.084
Taiwan,TWN,"Feb 8, 2020",0.084
Taiwan,TWN,"Feb 9, 2020",0.098
Taiwan,TWN,"Feb 10, 2020",0.028
Taiwan,TWN,"Feb 11, 2020",0.014
Taiwan,TWN,"Feb 17, 2020",0.028
Taiwan,TWN,"Feb 18, 2020",0.056
Taiwan,TWN,"Feb 19, 2020",0.056
Taiwan,TWN,"Feb 20, 2020",0.056
Taiwan,TWN,"Feb 21, 2020",0.028
Taiwan,TWN,"Feb 22, 2020",0.056
Taiwan,TWN,"Feb 23, 2020",0.028
Taiwan,TWN,"Feb 24, 2020",0.056
Taiwan,TWN,"Feb 25, 2020",0.056
Taiwan,TWN,"Feb 26, 2020",0.07
Taiwan,TWN,"Feb 27, 2020",0.056
Taiwan,TWN,"Feb 28, 2020",0.056
Taiwan,TWN,"Feb 29, 2020",0.112
Taiwan,TWN,"Mar 1, 2020",0.112
Taiwan,TWN,"Mar 2, 2020",0.084
Taiwan,TWN,"Mar 3, 2020",0.028
Taiwan,TWN,"Mar 4, 2020",0.028
Taiwan,TWN,"Mar 5, 2020",0.042
Taiwan,TWN,"Mar 6, 2020",0.063
Taiwan,TWN,"Mar 7, 2020",0.063
Taiwan,TWN,"Mar 8, 2020",0.042
Taiwan,TWN,"Mar 9, 2020",0.014
Taiwan,TWN,"Mar 11, 2020",0.063
Taiwan,TWN,"Mar 12, 2020",0.063
Taiwan,TWN,"Mar 13, 2020",0.056
Taiwan,TWN,"Mar 14, 2020",0.07
Taiwan,TWN,"Mar 15, 2020",0.154
Taiwan,TWN,"Mar 16, 2020",0.14
Taiwan,TWN,"Mar 17, 2020",0.196
Taiwan,TWN,"Mar 18, 2020",0.252
Taiwan,TWN,"Mar 19, 2020",0.686
Taiwan,TWN,"Mar 20, 2020",0.574
Taiwan,TWN,"Mar 21, 2020",0.812
Taiwan,TWN,"Mar 22, 2020",0.63
Taiwan,TWN,"Mar 23, 2020",0.798
Taiwan,TWN,"Mar 24, 2020",0.84
Taiwan,TWN,"Mar 25, 2020",0.882
Taiwan,TWN,"Mar 26, 2020",0.98
Taiwan,TWN,"Mar 27, 2020",0.798
Taiwan,TWN,"Mar 28, 2020",0.714
Taiwan,TWN,"Mar 29, 2020",0.672
Taiwan,TWN,"Mar 30, 2020",0.756
Taiwan,TWN,"Mar 31, 2020",0.546
Taiwan,TWN,"Apr 1, 2020",0.546
Taiwan,TWN,"Apr 2, 2020",0.462
Taiwan,TWN,"Apr 3, 2020",0.462
Taiwan,TWN,"Apr 4, 2020",0.462
Taiwan,TWN,"Apr 5, 2020",0.336
Taiwan,TWN,"Apr 6, 2020",0.336
Taiwan,TWN,"Apr 7, 2020",0.252
Taiwan,TWN,"Apr 8, 2020",0.182
Taiwan,TWN,"Apr 9, 2020",0.224
Taiwan,TWN,"Apr 10, 2020",0.098
Taiwan,TWN,"Apr 11, 2020",0.056
Taiwan,TWN,"Apr 12, 2020",0.084
Taiwan,TWN,"Apr 13, 2020",0.112
Taiwan,TWN,"Apr 14, 2020",0.182
Taiwan,TWN,"Apr 15, 2020",0.14
Taiwan,TWN,"Apr 16, 2020",0.098
Taiwan,TWN,"Apr 17, 2020",0.028
Taiwan,TWN,"Apr 19, 2020",0.042
Taiwan,TWN,"Apr 20, 2020",0.35
Taiwan,TWN,"Apr 21, 2020",0.378
Taiwan,TWN,"Apr 22, 2020",0.378
Taiwan,TWN,"Apr 23, 2020",0.084
Taiwan,TWN,"Apr 24, 2020",0.07
Taiwan,TWN,"Apr 25, 2020",0.042
Taiwan,TWN,"Apr 26, 2020",0.042
Taiwan,TWN,"Apr 27, 2020",0.028
Taiwan,TWN,"Apr 28, 2020",0.014
Tajikistan,TJK,"May 1, 2020",1.573
Tajikistan,TJK,"May 2, 2020",0.7865
Tanzania,TZA,"Mar 17, 2020",0.017
Tanzania,TZA,"Mar 18, 2020",0.0085
Tanzania,TZA,"Mar 19, 2020",0.01667
Tanzania,TZA,"Mar 20, 2020",0.011
Tanzania,TZA,"Mar 21, 2020",0.011
Tanzania,TZA,"Mar 22, 2020",0.01667
Tanzania,TZA,"Mar 23, 2020",0.05
Tanzania,TZA,"Mar 24, 2020",0.05
Tanzania,TZA,"Mar 25, 2020",0.03333
Tanzania,TZA,"Mar 27, 2020",0.00567
Tanzania,TZA,"Mar 28, 2020",0.00567
Tanzania,TZA,"Mar 29, 2020",0.00567
Tanzania,TZA,"Mar 30, 2020",0.00567
Tanzania,TZA,"Mar 31, 2020",0.03367
Tanzania,TZA,"Apr 1, 2020",0.03367
Tanzania,TZA,"Apr 2, 2020",0.03367
Tanzania,TZA,"Apr 3, 2020",0.01133
Tanzania,TZA,"Apr 4, 2020",0.01133
Tanzania,TZA,"Apr 5, 2020",0.00567
Tanzania,TZA,"Apr 6, 2020",0.00567
Tanzania,TZA,"Apr 7, 2020",0.01667
Tanzania,TZA,"Apr 8, 2020",0.01667
Tanzania,TZA,"Apr 9, 2020",0.01667
Tanzania,TZA,"Apr 10, 2020",0.00567
Tanzania,TZA,"Apr 11, 2020",0.04467
Tanzania,TZA,"Apr 12, 2020",0.039
Tanzania,TZA,"Apr 13, 2020",0.039
Tanzania,TZA,"Apr 14, 2020",0.078
Tanzania,TZA,"Apr 15, 2020",0.117
Tanzania,TZA,"Apr 16, 2020",0.31233
Tanzania,TZA,"Apr 17, 2020",0.26767
Tanzania,TZA,"Apr 18, 2020",0.52433
Tanzania,TZA,"Apr 19, 2020",0.33467
Tanzania,TZA,"Apr 20, 2020",0.424
Tanzania,TZA,"Apr 21, 2020",0.12833
Tanzania,TZA,"Apr 22, 2020",0.59133
Tanzania,TZA,"Apr 23, 2020",0.64167
Tanzania,TZA,"Apr 24, 2020",0.64167
Tanzania,TZA,"Apr 25, 2020",0.25667
Tanzania,TZA,"Apr 26, 2020",0.08367
Tanzania,TZA,"Apr 27, 2020",0.08367
Tanzania,TZA,"Apr 29, 2020",0.03333
Tanzania,TZA,"Apr 30, 2020",1.00433
Tanzania,TZA,"May 1, 2020",1.00433
Tanzania,TZA,"May 2, 2020",0.971
Thailand,THA,"Jan 13, 2020",0.00467
Thailand,THA,"Jan 14, 2020",0.00467
Thailand,THA,"Jan 15, 2020",0.00467
Thailand,THA,"Jan 17, 2020",0.00467
Thailand,THA,"Jan 18, 2020",0.00467
Thailand,THA,"Jan 19, 2020",0.00467
Thailand,THA,"Jan 22, 2020",0.00967
Thailand,THA,"Jan 23, 2020",0.00967
Thailand,THA,"Jan 24, 2020",0.00967
Thailand,THA,"Jan 25, 2020",0.00467
Thailand,THA,"Jan 26, 2020",0.00467
Thailand,THA,"Jan 27, 2020",0.019
Thailand,THA,"Jan 28, 2020",0.043
Thailand,THA,"Jan 29, 2020",0.043
Thailand,THA,"Jan 30, 2020",0.02867
Thailand,THA,"Feb 1, 2020",0.024
Thailand,THA,"Feb 2, 2020",0.024
Thailand,THA,"Feb 3, 2020",0.024
Thailand,THA,"Feb 5, 2020",0.02867
Thailand,THA,"Feb 6, 2020",0.02867
Thailand,THA,"Feb 7, 2020",0.02867
Thailand,THA,"Feb 8, 2020",0.03333
Thailand,THA,"Feb 9, 2020",0.03333
Thailand,THA,"Feb 10, 2020",0.03333
Thailand,THA,"Feb 12, 2020",0.00467
Thailand,THA,"Feb 13, 2020",0.00467
Thailand,THA,"Feb 14, 2020",0.00467
Thailand,THA,"Feb 15, 2020",0.00467
Thailand,THA,"Feb 16, 2020",0.00467
Thailand,THA,"Feb 17, 2020",0.00467
Thailand,THA,"Feb 18, 2020",0.00467
Thailand,THA,"Feb 19, 2020",0.00467
Thailand,THA,"Feb 20, 2020",0.00467
Thailand,THA,"Feb 25, 2020",0.00967
Thailand,THA,"Feb 26, 2020",0.024
Thailand,THA,"Feb 27, 2020",0.024
Thailand,THA,"Feb 28, 2020",0.01433
Thailand,THA,"Feb 29, 2020",0.00967
Thailand,THA,"Mar 1, 2020",0.00967
Thailand,THA,"Mar 2, 2020",0.01433
Thailand,THA,"Mar 3, 2020",0.007
Thailand,THA,"Mar 4, 2020",0.014
Thailand,THA,"Mar 5, 2020",0.057
Thailand,THA,"Mar 6, 2020",0.057
Thailand,THA,"Mar 7, 2020",0.05
Thailand,THA,"Mar 8, 2020",0.043
Thailand,THA,"Mar 9, 2020",0.043
Thailand,THA,"Mar 11, 2020",0.129
Thailand,THA,"Mar 12, 2020",0.1435
Thailand,THA,"Mar 13, 2020",0.1435
Thailand,THA,"Mar 14, 2020",0.165
Thailand,THA,"Mar 15, 2020",0.086
Thailand,THA,"Mar 16, 2020",0.21
Thailand,THA,"Mar 17, 2020",0.45367
Thailand,THA,"Mar 18, 2020",0.45367
Thailand,THA,"Mar 19, 2020",0.301
Thailand,THA,"Mar 20, 2020",0.167
Thailand,THA,"Mar 21, 2020",0.90233
Thailand,THA,"Mar 22, 2020",2.015
Thailand,THA,"Mar 23, 2020",2.43067
Thailand,THA,"Mar 24, 2020",2.20167
Thailand,THA,"Mar 25, 2020",1.6
Thailand,THA,"Mar 26, 2020",1.54733
Thailand,THA,"Mar 27, 2020",1.47567
Thailand,THA,"Mar 28, 2020",0.96467
Thailand,THA,"Mar 29, 2020",0.95533
Thailand,THA,"Mar 30, 2020",1.20367
Thailand,THA,"Mar 31, 2020",2.45967
Thailand,THA,"Apr 1, 2020",1.939
Thailand,THA,"Apr 2, 2020",1.829
Thailand,THA,"Apr 3, 2020",1.06967
Thailand,THA,"Apr 4, 2020",1.56167
Thailand,THA,"Apr 5, 2020",1.90067
Thailand,THA,"Apr 6, 2020",1.64767
Thailand,THA,"Apr 7, 2020",1.337
Thailand,THA,"Apr 8, 2020",0.955
Thailand,THA,"Apr 9, 2020",0.96933
Thailand,THA,"Apr 10, 2020",1.02667
Thailand,THA,"Apr 11, 2020",0.71167
Thailand,THA,"Apr 12, 2020",0.61133
Thailand,THA,"Apr 13, 2020",0.50633
Thailand,THA,"Apr 14, 2020",0.45367
Thailand,THA,"Apr 15, 2020",0.43933
Thailand,THA,"Apr 16, 2020",0.444
Thailand,THA,"Apr 17, 2020",0.41533
Thailand,THA,"Apr 18, 2020",0.272
Thailand,THA,"Apr 19, 2020",0.29133
Thailand,THA,"Apr 20, 2020",0.31033
Thailand,THA,"Apr 21, 2020",0.43933
Thailand,THA,"Apr 22, 2020",0.37233
Thailand,THA,"Apr 23, 2020",0.35333
Thailand,THA,"Apr 24, 2020",0.22433
Thailand,THA,"Apr 25, 2020",0.20533
Thailand,THA,"Apr 26, 2020",0.39633
Thailand,THA,"Apr 27, 2020",0.39633
Thailand,THA,"Apr 28, 2020",0.401
Thailand,THA,"Apr 29, 2020",0.07633
Thailand,THA,"Apr 30, 2020",0.15267
Thailand,THA,"May 1, 2020",0.105
Thailand,THA,"May 2, 2020",0.105
Timor,TLS,"Mar 22, 2020",0.758
Timor,TLS,"Mar 23, 2020",0.379
Timor,TLS,"Mar 24, 2020",0.25267
Timor,TLS,"Apr 10, 2020",0.25267
Timor,TLS,"Apr 11, 2020",0.25267
Timor,TLS,"Apr 12, 2020",0.25267
Timor,TLS,"Apr 14, 2020",0.50567
Timor,TLS,"Apr 15, 2020",1.01133
Timor,TLS,"Apr 16, 2020",1.01133
Timor,TLS,"Apr 17, 2020",3.53967
Timor,TLS,"Apr 18, 2020",3.034
Timor,TLS,"Apr 19, 2020",3.034
Timor,TLS,"Apr 20, 2020",0.25267
Timor,TLS,"Apr 21, 2020",1.011
Timor,TLS,"Apr 22, 2020",1.26367
Timor,TLS,"Apr 23, 2020",1.011
Timor,TLS,"Apr 24, 2020",0.25267
Timor,TLS,"Apr 25, 2020",0.25267
Timor,TLS,"Apr 26, 2020",0.25267
Timor,TLS,"Apr 27, 2020",0.25267
Togo,TGO,"Mar 7, 2020",0.121
Togo,TGO,"Mar 8, 2020",0.121
Togo,TGO,"Mar 9, 2020",0.121
Togo,TGO,"Mar 21, 2020",0.322
Togo,TGO,"Mar 22, 2020",0.56367
Togo,TGO,"Mar 23, 2020",0.56367
Togo,TGO,"Mar 24, 2020",0.36233
Togo,TGO,"Mar 25, 2020",0.12067
Togo,TGO,"Mar 26, 2020",0.322
Togo,TGO,"Mar 27, 2020",0.24167
Togo,TGO,"Mar 28, 2020",0.282
Togo,TGO,"Mar 29, 2020",0.20133
Togo,TGO,"Mar 30, 2020",0.24167
Togo,TGO,"Mar 31, 2020",0.36233
Togo,TGO,"Apr 1, 2020",0.24167
Togo,TGO,"Apr 2, 2020",0.24167
Togo,TGO,"Apr 3, 2020",0.20133
Togo,TGO,"Apr 4, 2020",0.24167
Togo,TGO,"Apr 5, 2020",0.20133
Togo,TGO,"Apr 6, 2020",0.20133
Togo,TGO,"Apr 7, 2020",0.72467
Togo,TGO,"Apr 8, 2020",0.96633
Togo,TGO,"Apr 9, 2020",1.047
Togo,TGO,"Apr 10, 2020",0.604
Togo,TGO,"Apr 11, 2020",0.44267
Togo,TGO,"Apr 12, 2020",0.24133
Togo,TGO,"Apr 13, 2020",0.12067
Togo,TGO,"Apr 14, 2020",0.04033
Togo,TGO,"Apr 15, 2020",0.04033
Togo,TGO,"Apr 16, 2020",0.20133
Togo,TGO,"Apr 17, 2020",0.161
Togo,TGO,"Apr 18, 2020",0.24167
Togo,TGO,"Apr 19, 2020",0.121
Togo,TGO,"Apr 20, 2020",0.121
Togo,TGO,"Apr 21, 2020",0.04033
Togo,TGO,"Apr 22, 2020",0.08067
Togo,TGO,"Apr 23, 2020",0.16133
Togo,TGO,"Apr 24, 2020",0.16133
Togo,TGO,"Apr 25, 2020",0.16133
Togo,TGO,"Apr 26, 2020",0.32233
Togo,TGO,"Apr 27, 2020",0.403
Togo,TGO,"Apr 28, 2020",0.36267
Togo,TGO,"Apr 29, 2020",0.121
Togo,TGO,"Apr 30, 2020",0.443
Togo,TGO,"May 1, 2020",0.68467
Togo,TGO,"May 2, 2020",0.96667
Trinidad and Tobago,TTO,"Mar 13, 2020",0.715
Trinidad and Tobago,TTO,"Mar 14, 2020",0.715
Trinidad and Tobago,TTO,"Mar 15, 2020",0.47667
Trinidad and Tobago,TTO,"Mar 16, 2020",0.71467
Trinidad and Tobago,TTO,"Mar 17, 2020",0.71467
Trinidad and Tobago,TTO,"Mar 18, 2020",1.191
Trinidad and Tobago,TTO,"Mar 19, 2020",1.191
Trinidad and Tobago,TTO,"Mar 20, 2020",0.95267
Trinidad and Tobago,TTO,"Mar 21, 2020",0.47633
Trinidad and Tobago,TTO,"Mar 22, 2020",9.52733
Trinidad and Tobago,TTO,"Mar 23, 2020",9.76567
Trinidad and Tobago,TTO,"Mar 24, 2020",10.004
Trinidad and Tobago,TTO,"Mar 25, 2020",1.90567
Trinidad and Tobago,TTO,"Mar 26, 2020",2.382
Trinidad and Tobago,TTO,"Mar 27, 2020",3.33467
Trinidad and Tobago,TTO,"Mar 28, 2020",2.144
Trinidad and Tobago,TTO,"Mar 29, 2020",3.33467
Trinidad and Tobago,TTO,"Mar 30, 2020",3.09633
Trinidad and Tobago,TTO,"Mar 31, 2020",4.52533
Trinidad and Tobago,TTO,"Apr 1, 2020",3.09633
Trinidad and Tobago,TTO,"Apr 2, 2020",2.62
Trinidad and Tobago,TTO,"Apr 3, 2020",2.858
Trinidad and Tobago,TTO,"Apr 4, 2020",3.09633
Trinidad and Tobago,TTO,"Apr 5, 2020",3.33467
Trinidad and Tobago,TTO,"Apr 6, 2020",1.66767
Trinidad and Tobago,TTO,"Apr 7, 2020",1.19133
Trinidad and Tobago,TTO,"Apr 8, 2020",0.953
Trinidad and Tobago,TTO,"Apr 9, 2020",0.71467
Trinidad and Tobago,TTO,"Apr 10, 2020",0.95267
Trinidad and Tobago,TTO,"Apr 11, 2020",0.47633
Trinidad and Tobago,TTO,"Apr 12, 2020",1.191
Trinidad and Tobago,TTO,"Apr 13, 2020",0.953
Trinidad and Tobago,TTO,"Apr 14, 2020",0.953
Trinidad and Tobago,TTO,"Apr 15, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 16, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 17, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 18, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 22, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 23, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 24, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 27, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 28, 2020",0.23833
Trinidad and Tobago,TTO,"Apr 29, 2020",0.23833
Tunisia,TUN,"Mar 3, 2020",0.085
Tunisia,TUN,"Mar 4, 2020",0.085
Tunisia,TUN,"Mar 5, 2020",0.085
Tunisia,TUN,"Mar 10, 2020",0.085
Tunisia,TUN,"Mar 11, 2020",0.1695
Tunisia,TUN,"Mar 12, 2020",0.16933
Tunisia,TUN,"Mar 13, 2020",0.31033
Tunisia,TUN,"Mar 14, 2020",0.31033
Tunisia,TUN,"Mar 15, 2020",0.254
Tunisia,TUN,"Mar 16, 2020",0.141
Tunisia,TUN,"Mar 17, 2020",0.11267
Tunisia,TUN,"Mar 18, 2020",0.22533
Tunisia,TUN,"Mar 19, 2020",0.31
Tunisia,TUN,"Mar 20, 2020",0.53567
Tunisia,TUN,"Mar 21, 2020",0.846
Tunisia,TUN,"Mar 22, 2020",0.87433
Tunisia,TUN,"Mar 23, 2020",1.01533
Tunisia,TUN,"Mar 24, 2020",0.98733
Tunisia,TUN,"Mar 25, 2020",1.523
Tunisia,TUN,"Mar 26, 2020",2.764
Tunisia,TUN,"Mar 27, 2020",2.369
Tunisia,TUN,"Mar 28, 2020",3.187
Tunisia,TUN,"Mar 29, 2020",1.523
Tunisia,TUN,"Mar 30, 2020",2.96133
Tunisia,TUN,"Mar 31, 2020",2.39733
Tunisia,TUN,"Apr 1, 2020",3.80767
Tunisia,TUN,"Apr 2, 2020",3.272
Tunisia,TUN,"Apr 3, 2020",4.03333
Tunisia,TUN,"Apr 4, 2020",2.623
Tunisia,TUN,"Apr 5, 2020",2.84833
Tunisia,TUN,"Apr 6, 2020",2.764
Tunisia,TUN,"Apr 7, 2020",3.35633
Tunisia,TUN,"Apr 8, 2020",2.84867
Tunisia,TUN,"Apr 9, 2020",1.97433
Tunisia,TUN,"Apr 10, 2020",1.946
Tunisia,TUN,"Apr 11, 2020",2.11533
Tunisia,TUN,"Apr 12, 2020",1.74867
Tunisia,TUN,"Apr 13, 2020",1.805
Tunisia,TUN,"Apr 14, 2020",1.55133
Tunisia,TUN,"Apr 15, 2020",1.74867
Tunisia,TUN,"Apr 16, 2020",2.059
Tunisia,TUN,"Apr 17, 2020",2.70767
Tunisia,TUN,"Apr 18, 2020",3.3
Tunisia,TUN,"Apr 19, 2020",2.42567
Tunisia,TUN,"Apr 20, 2020",1.60767
Tunisia,TUN,"Apr 21, 2020",0.564
Tunisia,TUN,"Apr 22, 2020",0.987
Tunisia,TUN,"Apr 23, 2020",0.62033
Tunisia,TUN,"Apr 24, 2020",0.95867
Tunisia,TUN,"Apr 25, 2020",0.592
Tunisia,TUN,"Apr 26, 2020",1.07133
Tunisia,TUN,"Apr 27, 2020",0.874
Tunisia,TUN,"Apr 28, 2020",1.269
Tunisia,TUN,"Apr 29, 2020",1.01533
Tunisia,TUN,"Apr 30, 2020",0.87433
Tunisia,TUN,"May 1, 2020",0.76167
Tunisia,TUN,"May 2, 2020",0.64867
Turkey,TUR,"Mar 12, 2020",0.012
Turkey,TUR,"Mar 13, 2020",0.012
Turkey,TUR,"Mar 14, 2020",0.012
Turkey,TUR,"Mar 15, 2020",0.012
Turkey,TUR,"Mar 16, 2020",0.19
Turkey,TUR,"Mar 17, 2020",0.267
Turkey,TUR,"Mar 18, 2020",0.37967
Turkey,TUR,"Mar 19, 2020",0.684
Turkey,TUR,"Mar 20, 2020",1.23333
Turkey,TUR,"Mar 21, 2020",2.26067
Turkey,TUR,"Mar 22, 2020",2.98767
Turkey,TUR,"Mar 23, 2020",3.466
Turkey,TUR,"Mar 24, 2020",3.395
Turkey,TUR,"Mar 25, 2020",3.656
Turkey,TUR,"Mar 26, 2020",4.731
Turkey,TUR,"Mar 27, 2020",8.3
Turkey,TUR,"Mar 28, 2020",15.12167
Turkey,TUR,"Mar 29, 2020",19.639
Turkey,TUR,"Mar 30, 2020",22.08533
Turkey,TUR,"Mar 31, 2020",20.27133
Turkey,TUR,"Apr 1, 2020",24.22367
Turkey,TUR,"Apr 2, 2020",25.54
Turkey,TUR,"Apr 3, 2020",28.88367
Turkey,TUR,"Apr 4, 2020",29.20767
Turkey,TUR,"Apr 5, 2020",32.62633
Turkey,TUR,"Apr 6, 2020",35.30967
Turkey,TUR,"Apr 7, 2020",36.74067
Turkey,TUR,"Apr 8, 2020",40.21467
Turkey,TUR,"Apr 9, 2020",44.096
Turkey,TUR,"Apr 10, 2020",47.68467
Turkey,TUR,"Apr 11, 2020",51.064
Turkey,TUR,"Apr 12, 2020",55.09933
Turkey,TUR,"Apr 13, 2020",57.99633
Turkey,TUR,"Apr 14, 2020",55.41133
Turkey,TUR,"Apr 15, 2020",51.15867
Turkey,TUR,"Apr 16, 2020",49.15067
Turkey,TUR,"Apr 17, 2020",51.949
Turkey,TUR,"Apr 18, 2020",53.099
Turkey,TUR,"Apr 19, 2020",51.131
Turkey,TUR,"Apr 20, 2020",47.87433
Turkey,TUR,"Apr 21, 2020",49.143
Turkey,TUR,"Apr 22, 2020",52.41533
Turkey,TUR,"Apr 23, 2020",48.882
Turkey,TUR,"Apr 24, 2020",42.72433
Turkey,TUR,"Apr 25, 2020",36.83933
Turkey,TUR,"Apr 26, 2020",35.962
Turkey,TUR,"Apr 27, 2020",32.96233
Turkey,TUR,"Apr 28, 2020",29.04567
Turkey,TUR,"Apr 29, 2020",27.192
Turkey,TUR,"Apr 30, 2020",29.48033
Turkey,TUR,"May 1, 2020",31.39333
Turkey,TUR,"May 2, 2020",30.587
Turks and Caicos Islands,TCA,"Mar 25, 2020",25.828
Turks and Caicos Islands,TCA,"Mar 26, 2020",12.914
Turks and Caicos Islands,TCA,"Mar 27, 2020",17.21867
Turks and Caicos Islands,TCA,"Mar 28, 2020",8.60933
